Rec Status,Rec Date,Filter
Recorded,2021-11-19 11:46:43,
Recorded,2021-11-19 11:46:47,
Recorded,2021-11-19 11:46:54,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:16:34,
Recorded,2021-11-25 09:16:34,
Recorded,2021-11-25 09:16:37,
Recorded,2021-11-25 09:17:53,
Recorded,2021-11-25 09:17:54,
Recorded,2021-11-25 09:17:56,
Recorded,2021-11-25 09:17:57,
Recorded,2021-11-25 09:17:57,
Recorded,2021-11-25 09:17:58,
Recorded,2021-11-25 09:17:58,
Recorded,2021-11-22 12:40:10,
Recorded,2021-11-22 12:40:12,
Recorded,2021-11-22 12:40:12,
Recorded,2021-11-22 12:40:13,
Recorded,2021-11-22 12:40:14,
Recorded,2021-11-22 12:40:22,
Recorded,2021-11-22 12:40:30,
Recorded,2021-11-22 12:40:34,
Recorded,2021-11-22 12:40:40,
Recorded,2021-11-22 12:40:44,
,,
Recorded,2021-11-19 09:52:09,
Recorded,2021-11-19 09:52:14,
Recorded,2021-11-19 09:53:41,
Recorded,2021-11-19 09:53:41,
Recorded,2021-11-19 09:54:30,
Recorded,2021-11-19 09:54:30,
Recorded,2021-11-19 09:54:31,
Recorded,2021-11-19 09:54:32,
Recorded,2021-11-19 09:54:33,
Recorded,2021-11-19 09:54:34,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-24 17:32:09,
Recorded,2021-11-24 17:32:09,
Recorded,2021-11-24 17:32:09,
Recorded,2021-11-24 17:32:10,
Recorded,2021-11-24 17:32:10,
Recorded,2021-11-24 17:32:11,
Recorded,2021-11-24 17:32:11,
Recorded,2021-11-24 17:32:12,
Recorded,2021-11-24 17:32:12,
Recorded,2021-11-24 17:32:13,
Recorded,2021-11-24 09:12:07,
Recorded,2021-11-24 09:12:11,
Recorded,2021-11-24 09:12:12,
Recorded,2021-11-24 09:12:13,
Recorded,2021-11-24 09:12:14,
Recorded,2021-11-24 09:12:14,
Recorded,2021-11-24 09:12:15,
Recorded,2021-11-24 09:12:26,
Recorded,2021-11-24 09:12:34,
Recorded,2021-11-24 09:12:35,
Recorded,2021-12-07 16:36:00,07/12/21 04:07:55 AM
Recorded,2021-12-07 16:36:01,07/12/21 08:42:25 AM
Recorded,2021-12-07 16:36:02,07/12/21 08:03:07 AM
Recorded,2021-12-07 16:36:02,07/12/21 10:08:53 AM
Recorded,2021-12-07 16:36:14,07/12/21 04:14:01 PM
Recorded,2021-12-07 16:36:18,07/12/21 09:24:53 AM
Recorded,2021-12-07 16:36:30,07/12/21 04:05:06 PM
Recorded,2021-12-07 16:36:42,07/12/21 12:18:27 PM
Recorded,2021-12-07 16:36:50,07/12/21 01:44:21 PM
Recorded,2021-12-07 16:36:57,07/12/21 12:28:49 PM
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-29 16:21:31,
Recorded,2021-11-29 16:21:37,
Recorded,2021-11-29 16:21:42,
Recorded,2021-11-29 16:22:02,
Recorded,2021-11-29 16:22:20,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-26 10:39:24,
Recorded,2021-11-26 10:39:25,
Recorded,2021-11-26 10:39:28,
Recorded,2021-11-26 10:39:31,
Recorded,2021-11-19 09:45:19,
Recorded,2021-11-19 09:45:25,
Recorded,2021-11-19 09:45:30,
Recorded,2021-11-19 09:45:35,
Recorded,2021-11-18 15:52:27,
Recorded,2021-11-18 15:52:27,
Recorded,2021-11-18 15:52:28,
Recorded,2021-11-18 15:52:29,
Recorded,2021-11-18 11:40:23,
Recorded,2021-11-18 11:40:30,
Recorded,2021-11-18 11:40:38,
Recorded,2021-11-18 11:40:47,
Recorded,2021-11-22 09:30:08,
Recorded,2021-11-22 09:30:09,
Recorded,2021-11-22 09:30:09,
Recorded,2021-11-22 09:30:12,
,,
,,
,,
,,
Recorded,2021-11-29 11:33:09,
Recorded,2021-11-29 11:33:13,
Recorded,2021-11-29 11:33:17,
Recorded,2021-11-29 11:33:22,
,,
Recorded,2021-11-19 11:46:58,
Recorded,2021-11-19 11:47:03,
Recorded,2021-11-19 11:47:19,
Recorded,2021-11-19 11:47:24,
Recorded,2021-11-19 11:47:30,
Recorded,2021-11-19 11:47:37,
Recorded,2021-11-19 11:47:43,
Recorded,2021-11-19 11:47:49,
Recorded,2021-11-19 11:47:55,
Recorded,2021-11-19 11:48:02,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:17:59,
Recorded,2021-11-25 09:18:00,
Recorded,2021-11-25 09:18:00,
Recorded,2021-11-25 09:18:01,
Recorded,2021-11-25 09:18:12,
Recorded,2021-11-25 09:19:22,
Recorded,2021-11-25 09:19:23,
Recorded,2021-11-25 09:19:23,
Recorded,2021-11-25 09:19:24,
Recorded,2021-11-25 09:19:25,
Recorded,2021-11-22 12:41:46,
Recorded,2021-11-22 12:41:46,
Recorded,2021-11-22 12:41:47,
Recorded,2021-11-22 12:41:48,
Recorded,2021-11-22 12:41:48,
Recorded,2021-11-22 12:41:50,
Recorded,2021-11-22 12:41:50,
Recorded,2021-11-22 12:42:11,
Recorded,2021-11-22 12:42:12,
Recorded,2021-11-22 12:42:51,
,,
Recorded,2021-11-19 09:54:35,
Recorded,2021-11-19 09:54:36,
Recorded,2021-11-19 09:54:39,
Recorded,2021-11-19 09:55:10,
Recorded,2021-11-19 09:55:12,
Recorded,2021-11-19 09:55:12,
Recorded,2021-11-19 09:55:13,
Recorded,2021-11-19 09:55:21,
Recorded,2021-11-19 09:55:48,
Recorded,2021-11-19 09:55:49,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-24 17:32:14,
Recorded,2021-11-24 17:32:14,
Recorded,2021-11-24 17:32:15,
Recorded,2021-11-24 17:32:22,
Recorded,2021-11-24 17:32:31,
Recorded,2021-11-24 17:33:43,
Recorded,2021-11-24 17:33:43,
Recorded,2021-11-24 17:33:44,
Recorded,2021-11-24 17:33:45,
Recorded,2021-11-24 17:33:45,
Recorded,2021-11-24 09:13:30,
Recorded,2021-11-24 09:13:31,
Recorded,2021-11-24 09:13:31,
Recorded,2021-11-24 09:13:32,
Recorded,2021-11-24 09:13:33,
Recorded,2021-11-24 09:13:33,
Recorded,2021-11-24 09:13:55,
Recorded,2021-11-24 09:13:56,
Recorded,2021-11-24 09:15:34,
Recorded,2021-11-24 09:15:34,
Recorded,2021-12-07 16:37:10,07/12/21 09:37:30 AM
Recorded,2021-12-07 16:37:51,07/12/21 06:40:15 AM
Recorded,2021-12-07 16:37:51,07/12/21 11:14:13 AM
Recorded,2021-12-07 16:37:59,07/12/21 02:36:24 AM
Recorded,2021-12-07 16:38:00,07/12/21 10:05:54 PM
Recorded,2021-12-07 16:38:02,07/12/21 07:37:19 PM
Recorded,2021-12-07 16:38:09,07/12/21 08:31:02 AM
Recorded,2021-12-07 16:38:19,07/12/21 09:42:47 AM
Recorded,2021-12-07 16:38:32,07/12/21 09:32:10 AM
Recorded,2021-12-07 16:38:41,07/12/21 03:00:57 AM
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-29 16:22:26,
Recorded,2021-11-29 16:22:33,
Recorded,2021-11-29 16:22:41,
Recorded,2021-11-29 16:22:48,
Recorded,2021-11-29 16:23:12,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-26 10:44:49,
Recorded,2021-11-26 10:44:49,
Recorded,2021-11-26 10:44:50,
Recorded,2021-11-26 10:44:50,
Recorded,2021-11-19 09:45:42,
Recorded,2021-11-19 09:45:46,
Recorded,2021-11-19 09:45:52,
Recorded,2021-11-19 09:45:59,
Recorded,2021-11-18 15:52:33,
Recorded,2021-11-18 15:52:34,
Recorded,2021-11-18 15:52:54,
Recorded,2021-11-18 15:52:55,
Recorded,2021-11-18 11:40:52,
Recorded,2021-11-18 11:41:00,
Recorded,2021-11-18 11:41:07,
Recorded,2021-11-18 11:41:15,
Recorded,2021-11-22 09:30:54,
Recorded,2021-11-22 09:30:55,
Recorded,2021-11-22 09:30:56,
Recorded,2021-11-22 09:31:01,
,,
,,
,,
,,
Recorded,2021-11-29 11:33:28,
Recorded,2021-11-29 11:33:33,
Recorded,2021-11-29 11:33:38,
Recorded,2021-11-29 11:33:44,
,,
Recorded,2021-11-19 11:48:11,
Recorded,2021-11-19 11:48:16,
Recorded,2021-11-19 11:48:23,
Recorded,2021-11-19 11:48:29,
Recorded,2021-11-19 11:48:33,
Recorded,2021-11-19 11:48:38,
Recorded,2021-11-19 11:48:44,
Recorded,2021-11-19 11:48:50,
Recorded,2021-11-19 11:48:56,
Recorded,2021-11-19 11:49:02,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:19:27,
Recorded,2021-11-25 09:19:28,
Recorded,2021-11-25 09:19:28,
Recorded,2021-11-25 09:19:29,
Recorded,2021-11-25 09:19:30,
Recorded,2021-11-25 09:19:30,
Recorded,2021-11-25 09:19:31,
Recorded,2021-11-25 09:21:16,
Recorded,2021-11-25 09:21:17,
Recorded,2021-11-25 09:21:18,
Recorded,2021-11-22 12:42:52,
Recorded,2021-11-22 12:42:52,
Recorded,2021-11-22 12:43:43,
Recorded,2021-11-22 12:43:44,
Recorded,2021-11-22 12:43:48,
Recorded,2021-11-22 12:43:48,
Recorded,2021-11-22 12:43:49,
Recorded,2021-11-22 12:44:02,
Recorded,2021-11-22 12:44:11,
Recorded,2021-11-22 12:44:12,
,,
Recorded,2021-11-19 09:55:51,
Recorded,2021-11-19 09:56:30,
Recorded,2021-11-19 09:56:31,
Recorded,2021-11-19 09:56:31,
Recorded,2021-11-19 09:56:32,
Recorded,2021-11-19 09:56:33,
Recorded,2021-11-19 09:56:46,
Recorded,2021-11-19 09:57:34,
Recorded,2021-11-19 09:57:35,
Recorded,2021-11-19 09:57:36,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-24 17:33:47,
Recorded,2021-11-24 17:33:48,
Recorded,2021-11-24 17:33:48,
Recorded,2021-11-24 17:34:15,
Recorded,2021-11-24 17:35:08,
Recorded,2021-11-24 17:35:09,
Recorded,2021-11-24 17:35:09,
Recorded,2021-11-24 17:35:09,
Recorded,2021-11-24 17:35:10,
Recorded,2021-11-24 17:35:11,
Recorded,2021-11-24 09:15:35,
Recorded,2021-11-24 09:15:36,
Recorded,2021-11-24 09:15:36,
Recorded,2021-11-24 09:15:37,
Recorded,2021-11-24 09:15:38,
Recorded,2021-11-24 09:15:39,
Recorded,2021-11-24 09:15:39,
Recorded,2021-11-24 09:15:40,
Recorded,2021-11-24 09:15:41,
Recorded,2021-11-24 09:15:42,
Recorded,2021-12-07 16:38:56,07/12/21 11:04:37 PM
Recorded,2021-12-07 16:39:04,07/12/21 05:31:44 AM
Recorded,2021-12-07 16:39:14,07/12/21 09:37:04 PM
Recorded,2021-12-07 16:39:27,07/12/21 12:57:31 PM
Recorded,2021-12-07 16:39:35,07/12/21 12:30:53 PM
Recorded,2021-12-07 16:39:47,07/12/21 03:30:37 PM
Recorded,2021-12-07 16:40:00,07/12/21 08:01:31 PM
Recorded,2021-12-07 16:40:14,07/12/21 12:53:45 PM
Recorded,2021-12-07 16:40:20,07/12/21 12:32:24 PM
Recorded,2021-12-07 16:40:33,07/12/21 03:38:02 PM
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-29 16:23:16,
Recorded,2021-11-29 16:23:23,
Recorded,2021-11-29 16:23:34,
Recorded,2021-11-29 16:23:38,
Recorded,2021-11-29 16:23:46,
Recorded,2021-11-29 16:23:51,
Recorded,2021-11-29 16:23:59,
Recorded,2021-11-29 16:24:05,
Recorded,2021-11-29 16:24:10,
Recorded,2021-11-29 16:24:19,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-26 10:44:51,
Recorded,2021-11-26 10:44:51,
Recorded,2021-11-26 10:44:52,
Recorded,2021-11-26 10:44:52,
Recorded,2021-11-26 10:44:52,
Recorded,2021-11-26 10:44:53,
Recorded,2021-11-19 09:46:04,
Recorded,2021-11-19 09:46:11,
Recorded,2021-11-19 09:46:19,
Recorded,2021-11-19 09:46:25,
Recorded,2021-11-19 09:46:30,
Recorded,2021-11-19 09:46:35,
Recorded,2021-11-18 15:53:06,
Recorded,2021-11-18 15:53:07,
Recorded,2021-11-18 15:53:22,
Recorded,2021-11-18 15:53:27,
Recorded,2021-11-18 15:53:33,
Recorded,2021-11-18 15:53:37,
Recorded,2021-11-18 11:41:21,
Recorded,2021-11-18 11:41:30,
Recorded,2021-11-18 11:41:39,
Recorded,2021-11-18 11:41:59,
Recorded,2021-11-18 11:42:06,
Recorded,2021-11-18 11:42:17,
Recorded,2021-11-22 09:31:09,
Recorded,2021-11-22 09:31:47,
Recorded,2021-11-22 09:31:48,
Recorded,2021-11-22 09:31:48,
Recorded,2021-11-22 09:32:13,
Recorded,2021-11-22 09:32:14,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-29 11:33:49,
Recorded,2021-11-29 11:33:56,
Recorded,2021-11-29 11:34:01,
Recorded,2021-11-29 11:34:07,
Recorded,2021-11-29 11:34:12,
Recorded,2021-11-29 11:34:18,
,,
Recorded,2021-11-19 11:49:09,
Recorded,2021-11-19 11:49:13,
Recorded,2021-11-19 11:49:18,
Recorded,2021-11-19 11:49:23,
Recorded,2021-11-19 11:49:28,
Recorded,2021-11-19 11:49:34,
Recorded,2021-11-19 11:49:39,
Recorded,2021-11-19 11:49:45,
Recorded,2021-11-19 11:49:52,
Recorded,2021-11-19 11:49:58,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:21:19,
Recorded,2021-11-25 09:21:19,
Recorded,2021-11-25 09:21:21,
Recorded,2021-11-25 09:21:21,
Recorded,2021-11-25 09:21:24,
Recorded,2021-11-25 09:21:25,
Recorded,2021-11-25 09:21:25,
Recorded,2021-11-25 09:21:26,
Recorded,2021-11-25 09:21:28,
Recorded,2021-11-25 09:21:28,
Recorded,2021-11-22 12:45:36,
Recorded,2021-11-22 12:45:37,
Recorded,2021-11-22 12:45:38,
Recorded,2021-11-22 12:45:39,
Recorded,2021-11-22 12:45:39,
Recorded,2021-11-22 12:45:40,
Recorded,2021-11-22 12:45:40,
Recorded,2021-11-22 12:45:41,
Recorded,2021-11-22 12:45:42,
Recorded,2021-11-22 12:45:43,
Recorded,2021-11-19 11:50:08,
Recorded,2021-11-19 11:50:26,
Recorded,2021-11-19 11:50:33,
Recorded,2021-11-19 11:50:38,
Recorded,2021-11-19 11:50:45,
Recorded,2021-11-19 11:50:51,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:21:30,
Recorded,2021-11-25 09:21:34,
Recorded,2021-11-25 09:21:55,
Recorded,2021-11-25 09:21:56,
Recorded,2021-11-25 09:21:57,
Recorded,2021-11-25 09:21:59,
Recorded,2021-11-22 12:47:31,
Recorded,2021-11-22 12:47:31,
Recorded,2021-11-22 12:47:32,
Recorded,2021-11-22 12:47:32,
Recorded,2021-11-22 12:47:33,
Recorded,2021-11-22 12:47:34,
Recorded,2021-11-19 11:50:56,
Recorded,2021-11-19 11:51:02,
Recorded,2021-11-19 11:51:07,
Recorded,2021-11-19 11:51:13,
Recorded,2021-11-19 11:51:20,
Recorded,2021-11-19 11:51:25,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:23:11,
Recorded,2021-11-25 09:23:14,
Recorded,2021-11-25 09:23:14,
Recorded,2021-11-25 09:23:15,
Recorded,2021-11-25 09:23:16,
Recorded,2021-11-25 09:23:17,
Recorded,2021-11-22 12:47:34,
Recorded,2021-11-22 12:47:35,
Recorded,2021-11-22 12:47:35,
Recorded,2021-11-22 12:48:27,
Recorded,2021-11-22 12:48:28,
Recorded,2021-11-22 12:48:29,
Recorded,2021-11-19 11:51:31,
Recorded,2021-11-19 11:51:36,
Recorded,2021-11-19 11:51:41,
Recorded,2021-11-19 11:51:48,
Recorded,2021-11-19 11:51:54,
Recorded,2021-11-19 11:52:00,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:23:17,
Recorded,2021-11-25 09:23:18,
Recorded,2021-11-25 09:23:19,
Recorded,2021-11-25 09:23:23,
Recorded,2021-11-25 09:23:27,
Recorded,2021-11-25 09:23:35,
Recorded,2021-11-22 12:49:38,
Recorded,2021-11-22 12:49:38,
Recorded,2021-11-22 12:49:39,
Recorded,2021-11-22 12:49:46,
Recorded,2021-11-22 12:50:03,
Recorded,2021-11-22 12:50:09,
,,
Recorded,2021-11-19 09:57:39,
Recorded,2021-11-19 09:57:40,
Recorded,2021-11-19 09:58:48,
Recorded,2021-11-19 09:58:49,
Recorded,2021-11-19 09:58:49,
Recorded,2021-11-19 09:58:50,
Recorded,2021-11-19 09:58:50,
Recorded,2021-11-19 09:58:51,
Recorded,2021-11-19 09:58:52,
Recorded,2021-11-19 09:58:52,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-24 17:35:12,
Recorded,2021-11-24 17:35:12,
Recorded,2021-11-24 17:36:34,
Recorded,2021-11-24 17:36:35,
Recorded,2021-11-24 17:36:35,
Recorded,2021-11-24 17:36:36,
Recorded,2021-11-24 17:36:36,
Recorded,2021-11-24 17:36:37,
Recorded,2021-11-24 17:36:37,
Recorded,2021-11-24 17:36:38,
Recorded,2021-11-24 09:16:47,
Recorded,2021-11-24 09:16:48,
Recorded,2021-11-24 09:17:46,
Recorded,2021-11-24 09:17:46,
Recorded,2021-11-24 09:17:47,
Recorded,2021-11-24 09:17:47,
Recorded,2021-11-24 09:17:47,
Recorded,2021-11-24 09:17:48,
Recorded,2021-11-24 09:17:49,
Recorded,2021-11-24 09:17:51,
Recorded,2021-12-07 16:40:42,07/12/21 07:33:44 AM
Recorded,2021-12-07 16:40:50,07/12/21 07:04:49 AM
Recorded,2021-12-07 16:40:59,07/12/21 07:38:39 PM
Recorded,2021-12-07 16:41:11,07/12/21 12:47:46 PM
Recorded,2021-12-07 16:41:31,07/12/21 06:02:08 PM
Recorded,2021-12-07 16:41:41,07/12/21 10:37:46 PM
Recorded,2021-12-07 16:42:19,07/12/21 01:58:35 AM
Recorded,2021-12-07 16:42:19,07/12/21 11:53:26 PM
Recorded,2021-12-07 16:42:20,07/12/21 09:14:38 PM
Recorded,2021-12-07 16:42:22,07/12/21 05:36:39 AM
Recorded,2021-11-19 09:58:55,
Recorded,2021-11-19 09:58:56,
Recorded,2021-11-19 09:58:57,
Recorded,2021-11-19 09:58:59,
Recorded,2021-11-19 09:59:04,
Recorded,2021-11-19 09:59:08,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-24 17:36:44,
Recorded,2021-11-24 17:36:45,
Recorded,2021-11-24 17:36:46,
Recorded,2021-11-24 17:36:47,
Recorded,2021-11-24 17:36:54,
Recorded,2021-11-24 17:36:56,
Recorded,2021-11-24 09:20:15,
Recorded,2021-11-24 09:20:16,
Recorded,2021-11-24 09:20:17,
Recorded,2021-11-24 09:20:17,
Recorded,2021-11-24 09:20:18,
Recorded,2021-11-24 09:20:18,
Recorded,2021-12-07 16:43:05,07/12/21 06:24:09 AM
Recorded,2021-12-07 16:43:06,07/12/21 07:43:26 PM
Recorded,2021-12-07 16:43:14,07/12/21 02:41:07 PM
Recorded,2021-12-07 16:43:25,07/12/21 09:21:26 AM
Recorded,2021-12-07 16:43:37,07/12/21 10:56:22 PM
Recorded,2021-12-07 16:43:46,07/12/21 04:12:53 AM
Recorded,2021-11-19 10:00:40,
Recorded,2021-11-19 10:00:41,
Recorded,2021-11-19 10:00:42,
Recorded,2021-11-19 10:00:43,
Recorded,2021-11-19 10:00:44,
Recorded,2021-11-19 10:00:44,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-24 17:37:46,
Recorded,2021-11-24 17:38:18,
Recorded,2021-11-24 17:38:19,
Recorded,2021-11-24 17:38:33,
Recorded,2021-11-24 17:38:37,
Recorded,2021-11-24 17:38:56,
Recorded,2021-11-24 09:20:19,
Recorded,2021-11-24 09:20:20,
Recorded,2021-11-24 09:20:24,
Recorded,2021-11-24 09:20:25,
Recorded,2021-11-24 09:20:25,
Recorded,2021-11-24 09:20:26,
Recorded,2021-12-07 16:43:57,07/12/21 11:47:01 PM
Recorded,2021-12-07 16:44:07,07/12/21 06:37:06 PM
Recorded,2021-12-07 16:44:21,07/12/21 10:34:38 AM
Recorded,2021-12-07 16:44:34,07/12/21 03:33:24 AM
Recorded,2021-12-07 16:44:43,07/12/21 11:25:11 PM
Recorded,2021-12-07 16:44:52,07/12/21 01:07:51 AM
Recorded,2021-11-19 10:00:46,
Recorded,2021-11-19 10:00:47,
Recorded,2021-11-19 10:01:15,
Recorded,2021-11-19 10:01:15,
Recorded,2021-11-19 10:01:16,
Recorded,2021-11-19 10:01:16,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-24 17:39:52,
Recorded,2021-11-24 17:39:53,
Recorded,2021-11-24 17:39:53,
Recorded,2021-11-24 17:39:54,
Recorded,2021-11-24 17:39:54,
Recorded,2021-11-24 17:39:55,
Recorded,2021-11-24 09:20:28,
Recorded,2021-11-24 09:20:31,
Recorded,2021-11-24 09:20:44,
Recorded,2021-11-24 09:20:45,
Recorded,2021-11-24 09:20:52,
Recorded,2021-11-24 09:20:54,
Recorded,2021-12-07 16:45:02,07/12/21 12:29:10 AM
Recorded,2021-12-07 16:45:13,07/12/21 05:46:17 PM
Recorded,2021-12-07 16:45:24,07/12/21 11:40:12 PM
Recorded,2021-12-07 16:45:34,07/12/21 12:57:51 AM
Recorded,2021-12-07 16:45:41,07/12/21 04:24:01 PM
Recorded,2021-12-07 16:46:07,07/12/21 09:20:03 AM
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-29 16:24:25,
Recorded,2021-11-29 16:24:53,
Recorded,2021-11-29 16:24:59,
Recorded,2021-11-29 16:25:06,
Recorded,2021-11-29 16:26:29,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-29 16:26:36,
Recorded,2021-11-29 16:26:43,
Recorded,2021-11-29 16:26:49,
Recorded,2021-11-29 16:26:56,
Recorded,2021-11-29 16:27:03,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-29 16:27:10,
Recorded,2021-11-29 16:27:18,
Recorded,2021-11-29 16:27:26,
Recorded,2021-11-29 16:27:35,
Recorded,2021-11-29 16:27:41,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-26 10:44:53,
Recorded,2021-11-26 10:44:54,
Recorded,2021-11-26 10:45:00,
Recorded,2021-11-26 10:45:00,
Recorded,2021-11-19 09:46:40,
Recorded,2021-11-19 09:46:45,
Recorded,2021-11-19 09:46:51,
Recorded,2021-11-19 09:47:01,
Recorded,2021-11-18 15:54:00,
Recorded,2021-11-18 15:54:03,
Recorded,2021-11-18 15:54:05,
Recorded,2021-11-18 15:54:08,
Recorded,2021-11-18 11:42:24,
Recorded,2021-11-18 11:42:34,
Recorded,2021-11-18 11:42:41,
Recorded,2021-11-18 11:42:48,
Recorded,2021-11-22 09:32:15,
Recorded,2021-11-22 09:32:16,
Recorded,2021-11-22 09:33:03,
Recorded,2021-11-22 09:33:04,
,,
,,
,,
,,
Recorded,2021-11-29 11:34:23,
Recorded,2021-11-29 11:34:30,
Recorded,2021-11-29 11:34:59,
Recorded,2021-11-29 11:35:04,
Recorded,2021-11-26 10:45:01,
Recorded,2021-11-26 10:45:01,
Recorded,2021-11-26 10:45:02,
Recorded,2021-11-19 09:47:05,
Recorded,2021-11-19 09:47:10,
Recorded,2021-11-19 09:47:18,
Recorded,2021-11-18 15:54:21,
Recorded,2021-11-18 15:54:22,
Recorded,2021-11-18 15:54:35,
Recorded,2021-11-18 11:42:57,
Recorded,2021-11-18 11:43:04,
Recorded,2021-11-18 11:43:31,
Recorded,2021-11-22 09:33:08,
Recorded,2021-11-22 09:33:08,
Recorded,2021-11-22 09:33:12,
,,
,,
,,
Recorded,2021-11-29 11:35:09,
Recorded,2021-11-29 11:35:16,
Recorded,2021-11-29 11:35:21,
,,
Recorded,2021-11-19 11:52:46,
Recorded,2021-11-19 11:53:56,
Recorded,2021-11-19 11:54:01,
Recorded,2021-11-19 11:54:07,
Recorded,2021-11-19 11:54:11,
Recorded,2021-11-19 11:54:18,
Recorded,2021-11-19 11:54:23,
Recorded,2021-11-19 11:54:29,
Recorded,2021-11-19 11:54:33,
Recorded,2021-11-19 11:54:38,
Recorded,2021-11-19 11:54:44,
Recorded,2021-11-19 11:54:49,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:24:43,
Recorded,2021-11-25 09:29:13,
Recorded,2021-11-25 09:29:17,
Recorded,2021-11-25 09:29:17,
Recorded,2021-11-25 09:29:18,
Recorded,2021-11-25 09:29:18,
Recorded,2021-11-25 09:29:18,
Recorded,2021-11-25 09:29:19,
Recorded,2021-11-25 09:29:19,
Recorded,2021-11-25 09:29:20,
Recorded,2021-11-25 09:29:20,
Recorded,2021-11-25 09:29:20,
Recorded,2021-11-22 12:52:13,
Recorded,2021-11-22 12:52:13,
Recorded,2021-11-22 12:52:14,
Recorded,2021-11-22 12:52:15,
Recorded,2021-11-22 12:52:16,
Recorded,2021-11-22 12:52:16,
Recorded,2021-11-22 12:52:19,
Recorded,2021-11-22 12:52:21,
Recorded,2021-11-22 12:52:22,
Recorded,2021-11-22 12:52:23,
Recorded,2021-11-22 12:52:27,
Recorded,2021-11-22 12:52:28,
Recorded,2021-11-19 11:54:56,
Recorded,2021-11-19 11:55:03,
Recorded,2021-11-19 11:55:09,
Recorded,2021-11-19 11:55:22,
Recorded,2021-11-19 11:55:29,
Recorded,2021-11-19 11:55:42,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:29:21,
Recorded,2021-11-25 09:29:21,
Recorded,2021-11-25 09:29:22,
Recorded,2021-11-25 09:29:22,
Recorded,2021-11-25 09:29:22,
Recorded,2021-11-25 09:29:23,
Recorded,2021-11-22 12:52:30,
Recorded,2021-11-22 12:52:33,
Recorded,2021-11-22 12:52:40,
Recorded,2021-11-22 12:52:44,
Recorded,2021-11-22 12:52:53,
Recorded,2021-11-22 12:53:09,
Recorded,2021-11-19 11:55:50,
Recorded,2021-11-19 11:55:54,
Recorded,2021-11-19 11:56:00,
Recorded,2021-11-19 11:56:08,
Recorded,2021-11-19 11:56:15,
Recorded,2021-11-19 11:56:20,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Recorded,2021-11-25 09:29:24,
Recorded,2021-11-25 09:29:25,
Recorded,2021-11-25 09:29:25,
Recorded,2021-11-25 09:29:25,
Recorded,2021-11-25 09:29:26,
Recorded,2021-11-25 09:29:26,
